ITS2 type profile UID		87732	87130	87822	87733	87823	87435	87129	87388	87257	87429	87198	87209	87517	87918	87617	87549	87936	87537	87540
Clade		C	C	C	C	C	C	C	C	C	C	C	C	C	D	D	D	D	D	D
Majority ITS2 sequence		C31/C17d	C31	C31	C17d/C31	C31/C17d	C31/C17d	C31/C17d	C31/C17d	C3/C1	C21	C21	C3	C21ac	D1/D4	D4/D1/D6	D4/D1/D6	D1	D1	D4
Associated species		None	None	None	None	None	None	None	None	S. goreaui	None	None	None	None	S. glynnii,S. trenchii	S. glynnii,S. trenchii	S. glynnii,S. trenchii	S. glynnii,S. trenchii	S. trenchii	S. glynnii,S. trenchii
ITS2 profile abundance local		155	48	29	28	15	6	6	6	3	2	2	2	1	180	16	6	1	1	1
ITS2 profile abundance DB		168	97	29	52	25	27	23	28	155	48	37	49	4	184	135	76	34	48	46
ITS2 type profile		C31/C17d-C21-C21ac-C31a-C17e-C31.9-C17f	C31-C17d-C31.1-C31a-C21-C17e-C21ac	C31-C17d-C21-C31.9-C21ac-C17e-C31h-C31a	C17d/C31-C21-C21ac-C17e-C17f-C31.9	C31/C17d-C21-C31.9-C31h-C31i-C21ac	C31/C17d	C31/C17d-C21-C21ac	C31/C17d-C21-C21ac-C31.9	C1/C3	C21/C3	C21	C3	C21ac	D1/D4-D6-D1ab-D3h-D4d	D4/D1/D6-D1ab-D3h	D1/D4/D6/D1ab	D4/D1-D6-D1ab-D17d-D17j-D3h	D1/D4	D1/D4/D6
112496	T16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9800557266461358	0	0	0	0	0
112232	C9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9784249270799574	0	0	0	0	0
112417	O2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9784096314999816	0	0	0	0	0
112497	T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9783745116381445	0	0	0	0	0
112218	C10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9779877552464876	0	0	0	0	0
112410	O10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9777628032345014	0	0	0	0	0
112268	F12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9775775775775776	0	0	0	0	0
112242	D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9775527426160338	0	0	0	0	0
112420	O5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9773373439367093	0	0	0	0	0
112411	O11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9771810212884374	0	0	0	0	0
112409	O1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9770931688987379	0	0	0	0	0
112414	O14	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9770824578983096	0	0	0	0	0
112422	O7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9769871127831585	0	0	0	0	0
112503	T8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9765653606737459	0	0	0	0	0
112237	D13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9763055158285339	0	0	0	0	0
112412	O12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9762292943785053	0	0	0	0	0
112270	F14	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9761948138701646	0	0	0	0	0
112314	I12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9761216657980765	0	0	0	0	0
112492	T12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9760787282361847	0	0	0	0	0
112500	T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9760346103489498	0	0	0	0	0
112271	F15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975828729281768	0	0	0	0	0
112326	I9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9757294979947448	0	0	0	0	0
112490	T10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9756076463973705	0	0	0	0	0
112235	D11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752658036389519	0	0	0	0	0
112312	I10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752608047690015	0	0	0	0	0
112265	F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752212389380531	0	0	0	0	0
112489	T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9752057869792966	0	0	0	0	0
112220	C12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9750388802488336	0	0	0	0	0
112491	T11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9750348582431445	0	0	0	0	0
112499	T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9750068662455369	0	0	0	0	0
112273	F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9749410911727389	0	0	0	0	0
112321	I4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9748620478234212	0	0	0	0	0
112277	F6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9748210972700769	0	0	0	0	0
112276	F5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974805598755832	0	0	0	0	0
112226	C3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9747162373411269	0	0	0	0	0
112266	F10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9746047349881216	0	0	0	0	0
112238	D14	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9744936777652984	0	0	0	0	0
112501	T6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9744513855518181	0	0	0	0	0
112269	F13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974417055296469	0	0	0	0	0
112419	O4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9743995051716435	0	0	0	0	0
112240	D16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9743919885550787	0	0	0	0	0
112248	D9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9742850553505535	0	0	0	0	0
112502	T7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9742114236999148	0	0	0	0	0
112504	T9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9741476400122863	0	0	0	0	0
112243	D4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9740368949387712	0	0	0	0	0
112274	F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9740172273226755	0	0	0	0	0
112280	F9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9739951717419847	0	0	0	0	0
112424	O9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9738029540658985	0	0	0	0	0
112315	I13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9732560731000669	0	0	0	0	0
112227	C4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9732486528098537	0	0	0	0	0
112221	C13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731925264012998	0	0	0	0	0
112223	C15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731816672201926	0	0	0	0	0
112246	D7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731758817549073	0	0	0	0	0
112416	O16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9731226463855867	0	0	0	0	0
112279	F8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9729078657961806	0	0	0	0	0
112320	I3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972859450726979	0	0	0	0	0
112275	F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9724538477494296	0	0	0	0	0
112234	D10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9724111996171071	0	0	0	0	0
112245	D6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9722584511262294	0	0	0	0	0
112493	T13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720790378006873	0	0	0	0	0
112421	O6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720527920917026	0	0	0	0	0
112239	D15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720383676069798	0	0	0	0	0
112241	D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9720011935548041	0	0	0	0	0
112244	D5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9718841400132087	0	0	0	0	0
112415	O15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9715230521166407	0	0	0	0	0
112225	C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9713734519883005	0	0	0	0	0
112233	D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9706506364922206	0	0	0	0	0
112323	I6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9703344937187831	0	0	0	0	0
112230	C7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9703072553576039	0	0	0	0	0
112236	D12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9702885439481953	0	0	0	0	0
112418	O3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9700969081679741	0	0	0	0	0
112317	I15	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9698420296792724	0	0	0	0	0
112217	C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9690637720488466	0	0	0	0	0
112267	F11	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9690225172458675	0	0	0	0	0
112325	I8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9688686019078879	0	0	0	0	0
112224	C16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9687776513715081	0	0	0	0	0
112247	D8	0	0	0	0	0	0	0.0044397528641063055	0	0	0	0	0	0	0.9677729827066968	0	0	0	0	0
112316	I14	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9675041528239202	0	0	0	0	0
